"ID","Gender","Race","Age","Age_rescale","AgeLvl","Edu","CollegeDegree","Income","IncomeLvl","Marital","PO","EarAdopt","EarAdoptLvl","WearTech","SI_1_SSN","SI_2_health","SI_4_phone","SI_5_email","SI_6_location","SI_7_texts","SI_8_numbers","SI_9_birthdate","SI_10_relationship","SI_11_website","SI_12_search","SI_13_religion","SI_14_friends","SI_15_politics","SI_16_media","SI_17_purchases","SI_18_credit","SI_19_drowsiness","SI_20_alertness","SI_21_focus","SI_22_concentration","SI_24_brainwave","SI_25_brain.health","SI_26_substance","SI_27_emotion","SI_28_anxiety","SI_29_mental.image","SI_30_mental.thoughts","SI_31_intelligence","SI_32_sleep","SI_33_sexual.orientation","SI_34_genetic","SI_35_social.media"
"1237395106","Female","Black ","65+",70,6,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,3,4,4,4,4,4,3,4,2,3,4,2,2,4,3,4,3,4,2,4,4,4,4,3,4,3,2,4,4,3
"1238923346","Male","Black ","65+",70,6,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,2,3,4,3,2,3,2,2,4,3,3,3,3,3,4,4,3,4,4,4,4,3,3,2,3,2
"1376028978","Female","White","55-64",59.5,5,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
"1384565315","Male","Hispanic or Latino","45-54",49.5,4,"Some college ","no college degree","$50,000 - $74,999 ",5,"Never married","Democrat","I am generally among the first to try a new technology product ",2,"No",4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
"1324577114","Female","Black ","35-44",39.5,3,"Some college ","no college degree","$50,000 - $74,999 ",5,"Divorced","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,2,4,4,3,4,4,3,1,3,2,1,3,4,1,2,1,2,2,4,2,3,2,3,3,2,1,1,4,1
"1410715522","Female","Hispanic or Latino","25-34",29.5,2,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Never married","Other","I am generally among the last to try a new technology product",4,"No",3,4,4,4,4,4,4,4,4,3,4,4,4,2,2,4,3,3,3,3,4,3,4,4,3,3,4,4,3,1,4,4,3
"1369890240","Female","Black ","35-44",39.5,3,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Democrat","I am generally the first to try a new technology product ",1,"No",2,2,3,3,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2,3,2,3,3
"1405776907","Female","Black ","55-64",59.5,5,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,3,4,3,3,4,4,3,4,3,2,3,4,1,4,2,4,4,4,4,4,2,4,4,4,2,4,4,3
"1420591835","Female","Hispanic or Latino","35-44",39.5,3,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,3,4,4,3,4,2,3,2,2,4,3,3,3,4,4,4,4,3,3,4,4,3,2,4,4,4
"1375378934","Female","Hispanic or Latino","35-44",39.5,3,"Some college ","no college degree","$25,000 - $34,999 ",3,"Married","Republican","I am generally the first to try a new technology product ",1,"Yes",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1406091889","Female","Asian ","35-44",39.5,3,"College graduate","college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",3,3,3,3,3,2,3,3,2,3,2,3,2,2,3,2,4,2,3,2,3,2,4,2,3,4,3,3,3,3,4,4,3
"1347517144","Female","Hispanic or Latino","35-44",39.5,3,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,3,4,3,3,4,3,2,2,4,3,3,3,3,3,3,4,3,3,4,4,3,3,4,4,4
"1246346672","Male","Black ","65+",70,6,"Some college ","no college degree","Less than $15,000 ",1,"Separated","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,3,2,4,3,4,3,4,2,2,4,3,2,1,1,1,3,1,1,2,2,2,3,3,3,2,3,2,1,2,2,2,3
"1318234739","Male","Black ","65+",70,6,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,3,4,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4
"1405512629","Female","Hispanic or Latino","18-24",21,1,"College graduate","college degree","$50,000 - $74,999 ",5,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,3,3,3,4,4,4,4,3,3,3,2,2,3,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,3
"1408219166","Female","Black ","35-44",39.5,3,"High school graduate or equivalent","no college degree","$100,000 - $149,999 ",7,"Never married","Independent","I am generally the last to try a new technology product",5,"No",4,4,4,4,3,4,4,3,4,3,4,1,1,1,3,4,4,2,1,2,1,1,3,1,4,1,4,1,1,1,4,1,3
"1344815993","Female","Hispanic or Latino","55-64",59.5,5,"College graduate","college degree","Less than $15,000 ",1,"Widowed","Democrat","I am generally among the last to try a new technology product",4,"Yes",4,2,2,2,3,2,3,4,2,2,2,1,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,1,2,1,3,2
"1314503133","Female","Black ","45-54",49.5,4,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,3,3,3,4,2,2,3,2,3,4,3,3,3,3,4,3,4,3,3,4,4,3,2,2,3,4
"1411768607","Male","Black ","18-24",21,1,"Some college ","no college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally the first to try a new technology product ",1,"Yes",4,3,2,2,3,3,2,4,1,1,1,4,1,3,4,2,4,4,3,2,2,2,1,1,3,2,3,4,3,2,4,2,3
"1372100254","Female","Hispanic or Latino","18-24",21,1,"Some college ","no college degree","$50,000 - $74,999 ",5,"Never married","Democrat","I am generally the first to try a new technology product ",1,"Yes",4,4,4,4,4,4,4,3,4,4,4,1,4,2,3,2,4,3,3,2,2,4,3,4,4,4,4,4,3,1,2,4,3
"1381165952","Male","Black ","65+",70,6,"College graduate","college degree","Less than $15,000 ",1,"Widowed","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,3,4,4,2,2,2,3,4,2,3,2,3,3,4,3,3,3,3,2,2,2,3,3,3,3,3,2,4,3,3
"1381237620","Female","Black ","45-54",49.5,4,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the first to try a new technology product ",2,"No",4,3,3,4,3,3,3,3,2,3,3,3,1,1,2,1,3,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2
"1079243060","Male","Black ","55-64",59.5,5,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,2,3,4,3
"1336103521","Female","White","18-24",21,1,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,3,4,3,4,4,3,2,3,2,3,3,4,2,3,4,2,2,2,2,3,3,4,2,2,4,4,2,3,3,4,3
"1380563014","Female","Black ","35-44",39.5,3,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,4,4,4,4,2,3,2,3,4,3,3,2,1,4,2,2,2,2,4,3,4,4,3,4,4,2,2,4,4,3
"1402978712","Female","Black ","35-44",39.5,3,"Some college ","no college degree","$75,000 - $99,999 ",6,"Never married","Democrat","I am generally the first to try a new technology product ",1,"Yes",4,4,4,4,4,4,4,2,4,3,4,2,4,1,2,2,4,2,2,2,2,3,4,2,4,4,4,4,3,4,1,4,4
"1413549297","Male","Black ","65+",70,6,"College graduate","college degree","$75,000 - $99,999 ",6,"Separated","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,3,4,2,4,2,3,3,4,4,4,3,4,4,3,4,4,4,4,4,3,2,4,4,4
"1165743887","Male","Black ","55-64",59.5,5,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",3,4,4,4,4,4,4,3,4,3,4,2,4,3,3,3,4,3,3,3,4,3,4,1,4,3,3,4,2,3,1,4,1
"1417508517","Female","Black ","65+",70,6,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,3,4,3,3,4,3,2,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,2,3
"1419157070","Female","Hispanic or Latino","18-24",21,1,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Independent","I am generally among the last to try a new technology product",4,"Yes",4,3,4,4,4,4,3,3,2,3,2,2,3,1,2,2,3,1,4,2,2,4,2,2,2,2,4,1,4,3,1,3,1
"1329240861","Female","Hispanic or Latino","35-44",39.5,3,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,4,4,4,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,4,4,4,3,3,3,3,4
"1258085005","Male","Hispanic or Latino","35-44",39.5,3,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1110093821","Female","Black ","45-54",49.5,4,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"1379399976","Female","Black ","35-44",39.5,3,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Never married","Independent","I am generally the last to try a new technology product",5,"No",2,2,2,1,2,4,3,1,1,4,4,1,3,2,1,2,4,3,3,3,3,3,4,4,1,3,4,4,2,4,1,3,3
"1357424012","Female","Other ","35-44",39.5,3,"College graduate","college degree","Less than $15,000 ",1,"Separated","Democrat","I am generally among the last to try a new technology product",4,"No",4,4,4,3,4,3,4,2,4,3,3,4,4,3,2,2,3,4,3,4,2,4,4,4,4,4,3,4,4,4,3,4,3
"1294161882","Female","Hispanic or Latino","18-24",21,1,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1419324081","Male","Hispanic or Latino","45-54",49.5,4,"College graduate","college degree","$50,000 - $74,999 ",5,"Divorced","Republican","I am generally among the first to try a new technology product ",2,"No",4,3,4,3,3,3,4,2,3,3,4,3,3,2,3,3,4,3,3,2,4,2,4,3,3,3,3,4,4,2,2,4,4
"1399414198","Male","Hispanic or Latino","45-54",49.5,4,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally among the first to try a new technology product ",2,"Yes",2,3,2,2,3,3,2,3,3,3,2,3,3,2,2,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
"1421400439","Male","Other ","18-24",21,1,"Some college ","no college degree","$75,000 - $99,999 ",6,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,3,2,2,2,1,4,3,1,1,4,1,2,4,1,1,2,3,1,3,1,4,3,2,4,3,1,1,1,3
"1163458259","Male","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Divorced","Democrat","I am generally among the first to try a new technology product ",2,"No",4,4,4,3,3,3,3,4,4,3,3,2,3,2,2,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3
"1093582731","Male","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","Less than $15,000 ",1,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,2,4,4,3,4,4,2,2,2,2,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3
"1142356425","Male","White","65+",70,6,"College graduate","college degree","$35,000 - $49,999 ",4,"Widowed","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,2,4,3,3,4,3,4,2,2,4,4,4,3,4,3,4,4,4,4,4,4,3,2,4,4,4
"1412083982","Male","White","45-54",49.5,4,"Some college ","no college degree","Less than $15,000 ",1,"Married","Republican","I am generally among the first to try a new technology product ",2,"No",3,2,2,2,1,2,2,3,3,3,3,4,2,3,2,2,2,3,3,3,2,1,1,2,2,2,1,3,3,1,1,2,3
"1319417756","Male","White","55-64",59.5,5,"College graduate","college degree","$35,000 - $49,999 ",4,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,3,3,2,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3
"1341009195","Male","White","65+",70,6,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,3,3,4,4,2,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2
"1403161902","Male","White","45-54",49.5,4,"College graduate","college degree","$25,000 - $34,999 ",3,"Divorced","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,2,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4
"1350734493","Male","White","45-54",49.5,4,"College graduate","college degree","$100,000 - $149,999 ",7,"Married","Independent","I am generally among the first to try a new technology product ",2,"No",3,2,3,2,3,2,3,2,2,2,2,1,4,2,1,2,3,2,2,3,2,2,2,2,3,2,2,2,2,1,1,2,2
"1208564543","Male","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Never married","Republican","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2
"1116263522","Male","White","45-54",49.5,4,"College graduate","college degree","$35,000 - $49,999 ",4,"Never married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,2,2,2,2,2,3,2,2,1,2,3,2,2,3,2,3,2,3,3,3,2,3,3,2,2,3,2,2,2,2
"1402342581","Male","White","65+",70,6,"Some college ","no college degree","$25,000 - $34,999 ",3,"Never married","Independent","I am generally among the last to try a new technology product",4,"No",4,3,4,3,4,2,4,4,2,3,4,2,3,2,1,4,4,2,2,3,3,2,4,2,3,3,3,4,4,2,2,2,3
"1384129317","Male","White","55-64",59.5,5,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,3,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,2,4,2,2,3,2,2
"1407718065","Male","White","18-24",21,1,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Never married","Democrat","I am generally among the first to try a new technology product ",2,"No",4,2,4,4,2,4,2,1,2,4,4,1,3,1,1,2,2,2,3,3,3,2,2,3,4,4,4,4,1,1,2,2,2
"1414023952","Male","White","65+",70,6,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,4,3
"1420091820","Male","White","18-24",21,1,"Some college ","no college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the first to try a new technology product ",2,"Yes",3,4,4,4,4,3,4,4,4,4,3,3,4,3,3,4,3,3,4,4,4,4,3,3,4,4,3,3,3,4,4,4,3
"1223935838","Male","White","65+",70,6,"Some college ","no college degree","$25,000 - $34,999 ",3,"Married","Independent","I am generally the last to try a new technology product",5,"No",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1328719363","Male","White","55-64",59.5,5,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,4,4,4,4,4,3,3,4,3,3,2,2,4,2,2,2,2,3,4,4,3,2,4,4,3,3,4,4,3
"1316818323","Male","White","55-64",59.5,5,"Some college ","no college degree","$75,000 - $99,999 ",6,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,3,4,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,2,2,2,4,2
"1208694661","Male","White","65+",70,6,"College graduate","college degree","$75,000 - $99,999 ",6,"Never married","Democrat","I am generally the last to try a new technology product",5,"No",4,1,3,4,2,1,1,3,2,1,2,1,1,1,1,1,3,1,2,1,2,1,1,1,1,1,2,3,1,1,1,1,1
"1398586242","Male","White","45-54",49.5,4,"Some college ","no college degree","$35,000 - $49,999 ",4,"Divorced","Republican","I am generally among the first to try a new technology product ",2,"Yes",4,4,4,2,3,3,2,3,2,3,2,3,3,4,2,2,3,3,4,3,3,4,4,3,4,4,4,4,3,3,2,4,3
"1185322334","Male","White","65+",70,6,"College graduate","college degree","$35,000 - $49,999 ",4,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
"1398068298","Male","White","55-64",59.5,5,"Some college ","no college degree","$25,000 - $34,999 ",3,"Married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,3,3,4,3,3
"1305313014","Male","White","55-64",59.5,5,"Some college ","no college degree","$15,000 - $24,999 ",2,"Married","Democrat","I am generally among the last to try a new technology product",4,"No",4,3,4,4,2,4,4,3,3,3,3,2,3,2,2,2,3,3,3,3,3,4,4,4,4,3,4,4,3,3,2,4,2
"1415788264","Male","White","65+",70,6,"Some college ","no college degree","$100,000 - $149,999 ",7,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,3,2,4,3,3,4,1,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,3,2,2,2,2,2,2,3
"1387199027","Male","White","45-54",49.5,4,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,3,4,4,4,3,3,2,2,3,4,4,4,4,4,4,4,2,4,4,3,3,3,3,2,4,3
"1414621702","Male","White","45-54",49.5,4,"Graduate/Professional school or beyond ","college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the first to try a new technology product ",2,"No",4,3,4,4,4,4,4,3,2,4,4,3,2,3,2,3,4,3,3,3,3,4,4,3,3,4,4,4,3,4,2,4,2
"1415804377","Male","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
"1132064581","Male","White","65+",70,6,"Graduate/Professional school or beyond ","college degree","$100,000 - $149,999 ",7,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,3,2,3,3,3,3,2,2,2,2,3,2,2,2,4,4,4,3,4,2,4,3,4,4,4,4,2,2,3,2,2
"1382024369","Male","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","$25,000 - $34,999 ",3,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,3,3,2,3,2,3,2,3,1,1,3,1,2,3,1,3,2,3,4,3,2,2,2,4,3,1,1,1,3,2
"1316835206","Male","White","55-64",59.5,5,"College graduate","college degree","$25,000 - $34,999 ",3,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,2,4,2,3,4,3,2,4,4,4,1,1,2,4,3,3,3,3,4,3,4,4,4,4,2,3,4,3,3
"1315637760","Male","White","35-44",39.5,3,"Graduate/Professional school or beyond ","college degree","$75,000 - $99,999 ",6,"Never married","Independent","I am generally the first to try a new technology product ",1,"No",4,4,4,4,3,4,4,2,3,4,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3
"1421292140","Male","White","18-24",21,1,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Other","I am generally among the first to try a new technology product ",2,"Yes",4,1,3,2,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
"1293549896","Male","White","55-64",59.5,5,"College graduate","college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1134695392","Male","White","65+",70,6,"College graduate","college degree","$50,000 - $74,999 ",5,"Divorced","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,1,4,3,2,2,3,4,2,3,1,2,1,3,1,2,1,1,2,1,3,1,1,1,2,2,1,2,2,1,1,1,1
"1163328604","Male","White","45-54",49.5,4,"Graduate/Professional school or beyond ","college degree","Less than $15,000 ",1,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,2,1,4,4,4,1,1,2,4,4,1,1,2,1,3,4,1,1,3,2,4,1,1,1,1,4,2,2,4,1,2,2
"1397215334","Male","White","65+",70,6,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,3,3,2,1,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,3,3,2,3,3,2,2,1,2,2
"1358514641","Male","White","18-24",21,1,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Other","I am generally among the last to try a new technology product",4,"No",4,2,3,3,3,3,3,2,2,2,2,1,2,1,2,2,3,4,4,4,4,4,3,2,4,4,4,4,2,2,1,4,3
"1413936518","Male","White","45-54",49.5,4,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,4,3,4,3,4,4,4,3,4,4,4,4,3,3,4,4,3
"1079288256","Male","White","45-54",49.5,4,"Some college ","no college degree","$25,000 - $34,999 ",3,"Married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,3,4,4,4,3,4,2,3,3,4,3,2,3,3,4,4,4,3,4,4,4,4,4,3,4,4,3,3,4,3
"1096050006","Male","White","65+",70,6,"Some college ","no college degree","$35,000 - $49,999 ",4,"Married","Republican","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,3,4,4,4,4,2,2,3,4,3,2,2,4,4,4,4,4,4,4,3,4,4,4,4,2,4,2,4,3
"1079278399","Male","White","55-64",59.5,5,"Graduate/Professional school or beyond ","college degree","$25,000 - $34,999 ",3,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,4,4,4,4,4,4,3,4,4,4,1,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,1
"1421291057","Male","White","18-24",21,1,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"Yes",4,4,4,4,4,4,4,3,3,3,2,4,3,2,3,2,4,2,3,2,3,3,3,4,3,2,4,3,2,3,3,3,2
"1258045801","Male","White","55-64",59.5,5,"High school graduate or equivalent","no college degree","$35,000 - $49,999 ",4,"Separated","Republican","I am generally among the first to try a new technology product ",2,"No",4,3,4,4,3,4,4,4,2,2,3,2,2,1,1,1,4,1,1,2,1,2,2,1,2,1,3,1,2,1,2,1,3
"1416809545","Male","White","18-24",21,1,"Less than high school","no college degree","Less than $15,000 ",1,"Never married","Independent","I am generally among the first to try a new technology product ",2,"Yes",3,4,4,2,4,4,4,2,3,4,4,1,3,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2
"1370517263","Male","White","55-64",59.5,5,"Some college ","no college degree","$15,000 - $24,999 ",2,"Never married","Democrat","I am generally in the middle when it comes to trying a new technology product ",3,"No",4,3,4,4,3,4,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,3,4,3
"1082010306","Male","White","55-64",59.5,5,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",3,4,4,4,3,4,4,2,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,2
"1421405455","Male","White","18-24",21,1,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Independent","I am generally in the middle when it comes to trying a new technology product ",3,"No",3,2,3,2,3,3,3,3,2,3,3,2,4,1,2,3,3,1,2,2,1,3,2,1,3,2,2,2,3,3,2,3,4
"1263381159","Female","White","55-64",59.5,5,"College graduate","college degree","Less than $15,000 ",1,"Married","Republican","I am generally among the last to try a new technology product",4,"No",4,1,3,3,1,2,3,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
"1348379624","Male","White","65+",70,6,"College graduate","college degree","$75,000 - $99,999 ",6,"Married","Independent","I am generally among the last to try a new technology product",4,"No",4,3,4,4,4,4,3,2,4,3,4,4,4,4,2,2,3,4,3,4,3,4,3,3,4,4,4,4,4,3,3,4,3
"1109893621","Male","White","65+",70,6,"High school graduate or equivalent","no college degree","$15,000 - $24,999 ",2,"Divorced","Democrat","I am generally the last to try a new technology product",5,"No",4,4,3,4,3,1,3,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,2,1,1,3,3,1,1,1,1
"1381849455","Male","White","65+",70,6,"High school graduate or equivalent","no college degree","$50,000 - $74,999 ",5,"Married","Democrat","I am generally among the last to try a new technology product",4,"Yes",4,3,4,4,3,4,4,3,4,3,4,4,3,2,2,4,3,3,3,3,3,4,3,4,3,3,3,4,4,3,4,3,3
"1323796782","Male","White","65+",70,6,"Some college ","no college degree","Less than $15,000 ",1,"Divorced","Independent","I am generally the first to try a new technology product ",1,"No",3,2,3,3,3,3,3,1,2,1,1,3,2,2,3,3,1,3,4,4,4,4,3,3,4,3,4,4,3,4,3,3,1
"1357593938","Male","American Indian or Alaska Native ","18-24",21,1,"Some college ","no college degree","Less than $15,000 ",1,"Never married","Independent","I am generally among the first to try a new technology product ",2,"Yes",4,3,4,3,2,3,3,4,3,3,2,3,4,3,4,3,4,3,3,4,3,4,2,3,4,4,3,3,3,3,3,3,4
